OrderID,ReturnDate,Reason
19555,2025-04-02,Damaged
62530,2024-06-02,Late Delivery
76555,2025-07-13,Late Delivery
41631,2025-06-24,Defective
48987,2024-07-01,Wrong Item
8701,2025-11-15,Late Delivery
10899,2025-04-11,Changed Mind
42604,2024-03-31,Late Delivery
86580,2025-06-03,Changed Mind
55926,2024-11-10,Defective
81657,2024-03-24,Wrong Item
48971,2025-06-16,Changed Mind
80959,2025-07-09,Changed Mind
99174,2025-07-27,Late Delivery
39939,2024-02-10,Changed Mind
30322,2025-12-05,Defective
24607,2024-12-30,Defective
29748,2025-06-20,Defective
40366,2024-10-24,Late Delivery
28099,2024-09-24,Wrong Item
75563,2024-10-04,Late Delivery
7179,2024-03-09,Defective
3805,2025-09-27,Late Delivery
63774,2024-10-29,Defective
7163,2025-02-08,Damaged
29725,2025-10-15,Damaged
47885,2024-10-15,Changed Mind
50658,2024-11-18,Wrong Item
97903,2024-01-26,Damaged
72920,2025-06-11,Defective
28343,2025-03-20,Late Delivery
12331,2025-02-04,Late Delivery
51191,2024-06-17,Changed Mind
78374,2024-08-30,Late Delivery
45576,2025-04-02,Damaged
36331,2024-02-25,Late Delivery
8581,2024-07-05,Damaged
68798,2024-09-16,Damaged
39187,2024-03-27,Wrong Item
4605,2024-06-12,Changed Mind
785,2024-09-12,Defective
61661,2025-10-09,Damaged
91415,2025-05-24,Changed Mind
10155,2025-09-06,Defective
62868,2025-04-19,Late Delivery
9815,2025-08-04,Changed Mind
12213,2025-10-16,Changed Mind
58639,2025-01-22,Changed Mind
5269,2025-06-10,Late Delivery
99179,2025-08-02,Late Delivery
20356,2026-01-02,Changed Mind
30155,2024-08-21,Wrong Item
74560,2024-05-25,Damaged
58832,2024-12-25,Late Delivery
32879,2025-03-21,Wrong Item
96027,2025-11-01,Late Delivery
69502,2024-06-07,Changed Mind
1200,2024-10-11,Wrong Item
42276,2025-11-05,Defective
56718,2025-04-19,Damaged
88973,2024-03-20,Damaged
24421,2024-11-28,Late Delivery
33298,2025-10-03,Damaged
61092,2024-01-23,Defective
63208,2025-10-13,Wrong Item
56178,2025-01-06,Wrong Item
5865,2024-03-30,Changed Mind
79463,2024-08-07,Wrong Item
4670,2024-10-27,Late Delivery
94435,2025-10-05,Defective
43082,2026-01-05,Changed Mind
42474,2025-10-08,Late Delivery
44614,2025-04-01,Late Delivery
65541,2024-01-27,Late Delivery
95340,2025-08-23,Damaged
86424,2024-02-19,Late Delivery
87251,2024-11-20,Damaged
27973,2025-08-12,Wrong Item
97476,2024-10-27,Damaged
73872,2024-11-13,Late Delivery
54,2025-01-18,Defective
9421,2024-06-11,Defective
2661,2025-12-31,Wrong Item
95996,2024-12-08,Late Delivery
53058,2025-12-06,Damaged
10951,2024-02-28,Defective
80920,2024-05-17,Changed Mind
48186,2025-07-08,Late Delivery
79773,2024-12-10,Late Delivery
15907,2025-09-28,Changed Mind
56130,2025-11-12,Defective
68252,2024-04-23,Changed Mind
21355,2024-02-01,Wrong Item
72306,2024-11-19,Damaged
80075,2025-09-15,Damaged
26668,2025-05-31,Defective
66033,2025-05-04,Changed Mind
8115,2025-12-04,Late Delivery
84301,2025-10-19,Late Delivery
48473,2025-02-19,Late Delivery
8307,2026-01-06,Wrong Item
50131,2024-10-03,Wrong Item
26600,2024-04-02,Late Delivery
87775,2024-02-21,Defective
34094,2024-11-13,Wrong Item
29183,2024-07-17,Wrong Item
8992,2024-10-17,Damaged
34934,2025-06-18,Damaged
37666,2024-07-12,Defective
26636,2024-04-28,Wrong Item
25174,2025-08-28,Wrong Item
62558,2025-02-11,Changed Mind
71349,2024-12-02,Defective
87789,2025-05-15,Defective
33878,2024-12-14,Changed Mind
37729,2024-10-23,Changed Mind
22669,2025-08-06,Damaged
92431,2024-03-25,Defective
19541,2024-09-05,Defective
69142,2024-07-10,Changed Mind
56218,2025-07-18,Late Delivery
67630,2025-01-29,Late Delivery
83371,2024-05-06,Damaged
90098,2025-05-16,Late Delivery
23806,2025-01-29,Late Delivery
36769,2024-11-06,Late Delivery
22357,2024-08-08,Wrong Item
30486,2025-08-17,Damaged
96909,2025-04-01,Changed Mind
4156,2024-09-03,Late Delivery
48300,2025-10-12,Wrong Item
29600,2025-07-07,Late Delivery
48065,2025-07-23,Wrong Item
11568,2025-07-26,Damaged
80518,2025-05-18,Late Delivery
45337,2024-11-02,Wrong Item
78397,2024-03-27,Defective
74525,2025-03-16,Defective
8833,2024-07-07,Wrong Item
92363,2024-04-29,Late Delivery
75442,2025-12-10,Late Delivery
2339,2024-07-29,Damaged
75054,2025-11-05,Damaged
45460,2024-04-03,Changed Mind
51504,2024-04-20,Damaged
53755,2024-01-26,Late Delivery
83529,2024-06-26,Changed Mind
91244,2024-05-28,Damaged
31701,2025-01-23,Wrong Item
99832,2024-03-07,Defective
45553,2025-09-30,Damaged
62140,2025-01-26,Damaged
48594,2024-03-09,Wrong Item
24139,2024-10-16,Late Delivery
16447,2024-11-30,Wrong Item
83396,2024-10-26,Damaged
90035,2024-11-22,Late Delivery
39075,2024-11-16,Changed Mind
71663,2025-12-25,Damaged
57526,2024-01-29,Wrong Item
67591,2024-04-01,Changed Mind
69240,2025-10-23,Defective
23153,2025-02-17,Changed Mind
40283,2025-01-13,Wrong Item
7778,2025-06-04,Changed Mind
22040,2024-10-02,Wrong Item
10758,2024-05-03,Damaged
55368,2024-10-30,Late Delivery
8270,2025-07-01,Defective
84872,2024-12-10,Late Delivery
51093,2024-02-13,Late Delivery
12451,2025-12-29,Late Delivery
67832,2025-06-13,Wrong Item
48144,2024-01-15,Wrong Item
617,2024-10-19,Defective
88833,2024-06-20,Wrong Item
95180,2025-11-23,Wrong Item
61771,2025-06-04,Wrong Item
13229,2024-03-04,Wrong Item
48591,2025-01-03,Damaged
74133,2024-06-17,Defective
71411,2024-04-14,Wrong Item
29361,2025-02-19,Defective
41741,2024-07-22,Changed Mind
38733,2024-08-03,Damaged
46467,2025-01-31,Wrong Item
6725,2025-01-12,Damaged
94859,2024-09-28,Damaged
44823,2025-08-30,Changed Mind
24949,2024-10-04,Defective
54180,2024-08-05,Damaged
86179,2025-09-30,Late Delivery
55335,2026-01-13,Changed Mind
89582,2024-11-14,Late Delivery
96315,2025-03-23,Changed Mind
46280,2025-01-29,Late Delivery
47387,2025-08-17,Late Delivery
27380,2025-01-11,Damaged
12578,2026-01-02,Damaged
14901,2024-07-05,Changed Mind
92520,2024-10-17,Defective
96601,2025-03-16,Damaged
94843,2025-07-08,Damaged
46954,2025-03-11,Wrong Item
39527,2024-06-09,Damaged
52262,2024-12-22,Defective
56932,2024-02-26,Wrong Item
58533,2025-11-06,Late Delivery
30878,2025-02-28,Late Delivery
80934,2025-10-13,Wrong Item
89054,2025-01-27,Wrong Item
74536,2025-11-24,Wrong Item
72337,2025-04-10,Changed Mind
25268,2024-04-18,Defective
6502,2024-03-02,Defective
42434,2025-08-29,Late Delivery
12173,2024-07-09,Late Delivery
26260,2025-02-25,Late Delivery
27464,2024-03-04,Damaged
61078,2025-09-02,Late Delivery
92665,2025-08-30,Wrong Item
29355,2024-07-25,Late Delivery
42351,2024-05-20,Wrong Item
40162,2024-06-29,Changed Mind
94530,2025-04-06,Damaged
24883,2024-02-15,Damaged
5563,2024-04-18,Defective
41518,2024-05-28,Changed Mind
71991,2025-12-04,Wrong Item
57983,2025-08-16,Changed Mind
29808,2024-07-06,Damaged
35556,2024-01-31,Wrong Item
54915,2025-04-06,Changed Mind
10408,2024-05-11,Damaged
44456,2024-11-22,Wrong Item
57605,2025-08-31,Wrong Item
22966,2024-07-14,Damaged
72863,2024-08-28,Wrong Item
6188,2025-05-19,Damaged
52125,2025-04-23,Late Delivery
64221,2025-06-08,Late Delivery
86850,2025-05-13,Wrong Item
40560,2024-04-16,Wrong Item
97175,2024-11-17,Damaged
28266,2024-10-11,Wrong Item
21164,2025-06-20,Defective
19065,2025-03-27,Late Delivery
21277,2024-07-17,Wrong Item
10677,2025-06-16,Wrong Item
93685,2025-07-27,Changed Mind
33024,2025-05-23,Wrong Item
80009,2025-05-14,Defective
24050,2024-01-21,Late Delivery
89798,2025-02-13,Changed Mind
58563,2024-09-27,Damaged
37734,2024-10-25,Damaged
12758,2026-01-14,Late Delivery
7771,2025-09-15,Damaged
2047,2024-03-27,Defective
50726,2024-04-10,Wrong Item
82935,2024-10-23,Late Delivery
38518,2024-07-24,Changed Mind
96481,2025-01-19,Wrong Item
73539,2024-09-06,Damaged
47934,2024-04-12,Damaged
19042,2024-04-16,Changed Mind
5355,2024-10-31,Defective
69830,2024-01-23,Changed Mind
80494,2025-06-12,Late Delivery
82248,2024-05-02,Changed Mind
18961,2025-06-30,Damaged
54484,2024-06-27,Defective
60868,2025-08-27,Defective
30959,2024-12-10,Changed Mind
27296,2025-12-14,Late Delivery
23985,2024-04-05,Damaged
18338,2025-10-27,Wrong Item
254,2024-07-14,Defective
65677,2025-05-25,Changed Mind
9946,2025-03-08,Late Delivery
54978,2025-09-07,Late Delivery
51683,2024-07-21,Damaged
97358,2025-09-29,Defective
40093,2025-01-17,Damaged
89224,2025-07-12,Wrong Item
44366,2025-03-28,Wrong Item
696,2024-10-14,Wrong Item
20547,2025-04-04,Late Delivery
66160,2025-03-10,Defective
41378,2025-11-21,Damaged
37885,2025-10-24,Damaged
42949,2025-12-14,Wrong Item
66007,2024-03-14,Defective
41926,2024-03-23,Defective
3255,2024-06-11,Changed Mind
30062,2025-10-15,Defective
81135,2025-03-16,Defective
99586,2024-08-19,Damaged
495,2025-08-21,Defective
68782,2025-05-11,Defective
89169,2024-05-16,Damaged
30054,2025-06-19,Defective
60526,2025-12-21,Damaged
95133,2025-02-22,Changed Mind
99924,2024-05-28,Late Delivery
46938,2025-01-20,Damaged
83387,2024-06-05,Damaged
13394,2025-06-14,Defective
29921,2026-01-07,Damaged
23780,2025-11-23,Wrong Item
40308,2025-08-22,Wrong Item
62347,2025-12-23,Changed Mind
72678,2024-07-09,Damaged
89660,2024-12-04,Defective
23423,2025-05-24,Defective
98448,2025-08-05,Late Delivery
52640,2025-10-02,Changed Mind
1587,2025-12-21,Defective
9315,2024-03-01,Late Delivery
38239,2026-01-16,Defective
87914,2025-02-07,Late Delivery
85228,2024-12-07,Wrong Item
40371,2025-07-07,Wrong Item
17912,2024-06-22,Defective
9790,2025-10-16,Changed Mind
47949,2025-11-01,Damaged
366,2025-01-20,Changed Mind
38606,2025-12-17,Changed Mind
72442,2025-05-19,Damaged
16603,2024-04-15,Wrong Item
25137,2024-05-23,Wrong Item
28800,2024-01-17,Damaged
31356,2025-03-14,Late Delivery
94000,2025-06-01,Changed Mind
24,2024-08-13,Defective
60250,2024-03-18,Wrong Item
18772,2025-12-24,Defective
89757,2025-03-18,Damaged
65504,2026-01-09,Defective
81778,2024-05-04,Defective
26730,2025-11-08,Changed Mind
45008,2024-11-02,Damaged
17584,2024-03-23,Defective
33506,2024-04-14,Wrong Item
69180,2025-09-16,Damaged
74478,2025-06-07,Wrong Item
74428,2024-07-12,Late Delivery
94828,2024-07-08,Defective
39701,2025-01-13,Damaged
45447,2025-03-14,Wrong Item
8677,2024-08-24,Defective
1147,2024-06-27,Changed Mind
69890,2025-10-20,Wrong Item
36142,2024-07-16,Wrong Item
30739,2025-02-01,Late Delivery
13180,2024-09-11,Changed Mind
60981,2024-05-04,Late Delivery
83307,2025-05-01,Changed Mind
35963,2024-07-15,Wrong Item
17137,2025-02-16,Late Delivery
72064,2026-01-03,Defective
39462,2025-04-25,Changed Mind
84994,2025-05-30,Wrong Item
97599,2024-02-27,Damaged
20269,2024-02-02,Changed Mind
18589,2024-04-02,Changed Mind
97182,2025-05-30,Defective
18190,2024-05-29,Changed Mind
81000,2025-05-22,Changed Mind
71661,2024-09-21,Defective
5904,2025-12-18,Defective
72563,2024-05-15,Late Delivery
78699,2025-04-19,Wrong Item
27240,2025-05-07,Wrong Item
83645,2024-10-01,Late Delivery
33677,2024-09-23,Wrong Item
92174,2025-04-29,Changed Mind
40980,2025-07-25,Late Delivery
62401,2025-07-09,Late Delivery
27405,2025-11-12,Wrong Item
78616,2024-06-19,Damaged
1344,2024-06-19,Wrong Item
68183,2025-11-22,Damaged
96643,2025-01-31,Late Delivery
45717,2024-10-05,Damaged
7292,2025-01-16,Changed Mind
33132,2025-12-18,Defective
90429,2024-07-13,Damaged
57376,2025-08-12,Defective
43685,2025-12-08,Changed Mind
6242,2025-09-23,Defective
4671,2025-04-20,Changed Mind
66546,2025-11-12,Defective
51486,2025-07-11,Defective
80286,2024-11-27,Wrong Item
32491,2024-02-22,Damaged
75253,2025-09-25,Defective
35759,2025-05-25,Late Delivery
68225,2025-09-23,Wrong Item
64446,2024-06-06,Damaged
84626,2025-01-02,Wrong Item
66161,2025-01-22,Damaged
17893,2024-09-30,Changed Mind
91423,2025-04-15,Defective
75958,2024-02-09,Late Delivery
80092,2024-10-20,Wrong Item
88801,2025-07-23,Wrong Item
85944,2025-10-16,Wrong Item
91914,2025-08-22,Wrong Item
35479,2025-12-26,Defective
68790,2024-01-25,Damaged
31810,2024-08-19,Defective
27915,2024-01-27,Changed Mind
93966,2025-02-10,Defective
36315,2025-05-26,Defective
96714,2024-09-08,Changed Mind
38296,2025-06-20,Defective
62299,2024-11-03,Damaged
99770,2024-05-31,Late Delivery
50202,2024-02-03,Changed Mind
23063,2025-09-02,Wrong Item
67349,2026-01-12,Damaged
92898,2024-04-05,Late Delivery
71030,2025-11-30,Damaged
5559,2024-03-09,Damaged
34746,2025-04-07,Wrong Item
29134,2024-01-14,Late Delivery
8806,2024-10-21,Damaged
22622,2025-09-12,Wrong Item
99728,2024-07-17,Changed Mind
65385,2024-04-22,Wrong Item
46839,2024-12-18,Defective
5423,2025-08-21,Wrong Item
28601,2025-08-14,Wrong Item
52819,2025-01-14,Wrong Item
16667,2024-02-24,Damaged
5780,2025-02-24,Late Delivery
27230,2024-09-08,Wrong Item
64651,2024-07-01,Wrong Item
5489,2025-10-17,Defective
78704,2025-01-15,Defective
39303,2025-11-01,Changed Mind
83914,2025-06-12,Changed Mind
72041,2024-02-18,Defective
58061,2025-03-11,Late Delivery
63797,2025-09-14,Changed Mind
70802,2024-09-30,Late Delivery
43596,2024-09-01,Defective
10667,2024-09-10,Changed Mind
37462,2024-10-24,Wrong Item
13374,2024-10-23,Defective
57369,2024-12-15,Changed Mind
33033,2026-01-02,Late Delivery
73516,2025-01-19,Late Delivery
99255,2025-09-22,Changed Mind
23866,2024-03-05,Late Delivery
64652,2025-01-09,Changed Mind
71677,2024-02-29,Changed Mind
80313,2024-05-13,Late Delivery
42860,2025-08-02,Damaged
4550,2025-12-25,Wrong Item
23661,2024-11-28,Defective
31790,2025-07-24,Wrong Item
51801,2025-04-14,Defective
72476,2025-06-16,Defective
15529,2024-10-11,Wrong Item
65636,2024-03-20,Changed Mind
31166,2025-08-15,Late Delivery
54961,2025-08-15,Damaged
66213,2024-08-05,Damaged
74706,2025-05-12,Damaged
58157,2025-08-28,Wrong Item
76719,2024-11-29,Wrong Item
7078,2024-04-04,Changed Mind
75275,2024-03-29,Damaged
25401,2025-02-11,Changed Mind
83889,2024-03-17,Damaged
13081,2025-01-10,Wrong Item
3862,2025-09-15,Late Delivery
96612,2026-01-10,Late Delivery
92561,2025-08-19,Late Delivery
17150,2024-05-16,Late Delivery
2108,2024-03-13,Defective
72818,2024-11-11,Damaged
35595,2025-04-12,Late Delivery
84221,2025-04-17,Defective
82732,2025-09-25,Defective
14737,2024-09-18,Defective
36996,2025-02-17,Changed Mind
81248,2025-03-21,Changed Mind
98057,2024-06-25,Defective
91903,2026-01-01,Late Delivery
7419,2024-12-05,Damaged
10406,2024-03-10,Wrong Item
84495,2025-07-08,Changed Mind
35915,2025-03-07,Late Delivery
27013,2025-06-26,Late Delivery
80418,2024-07-13,Wrong Item
43217,2025-08-13,Wrong Item
74381,2024-05-22,Late Delivery
96541,2024-12-02,Wrong Item
81291,2024-06-15,Late Delivery
92664,2024-02-27,Wrong Item
18347,2024-12-25,Wrong Item
50192,2025-12-27,Late Delivery
32696,2025-03-03,Defective
76775,2024-06-24,Late Delivery
83154,2025-03-16,Damaged
26463,2024-06-11,Wrong Item
84485,2025-11-20,Changed Mind
56267,2024-11-29,Wrong Item
66744,2024-10-30,Damaged
68630,2024-04-14,Changed Mind
10076,2025-05-03,Changed Mind
54372,2024-04-01,Late Delivery
45560,2024-01-28,Defective
11194,2024-06-29,Late Delivery
27689,2025-12-06,Changed Mind
13362,2025-09-24,Changed Mind
1391,2024-07-10,Defective
21795,2024-09-20,Wrong Item
93882,2025-08-04,Defective
25341,2025-08-22,Late Delivery
71955,2025-04-30,Wrong Item
53981,2024-06-17,Late Delivery
96066,2025-03-07,Defective
11190,2025-05-16,Wrong Item
57052,2025-09-23,Defective
18455,2024-01-25,Damaged
6419,2024-07-11,Changed Mind
84813,2025-02-03,Wrong Item
78966,2025-06-07,Changed Mind
91918,2024-04-06,Damaged
67243,2024-12-13,Wrong Item
41800,2025-05-21,Changed Mind
82272,2024-12-25,Changed Mind
26984,2025-01-21,Wrong Item
12884,2025-03-01,Changed Mind
33768,2025-07-31,Changed Mind
53648,2025-07-25,Wrong Item
28718,2025-10-18,Changed Mind
32703,2025-11-26,Changed Mind
20459,2025-09-06,Late Delivery
66533,2024-03-02,Late Delivery
28336,2025-10-11,Damaged
17241,2025-08-29,Late Delivery
66868,2024-10-30,Late Delivery
36938,2024-05-13,Damaged
52109,2026-01-03,Changed Mind
16717,2024-06-14,Changed Mind
40920,2025-05-14,Late Delivery
47514,2025-05-01,Damaged
93447,2025-12-20,Changed Mind
86588,2024-11-08,Defective
91625,2025-07-24,Wrong Item
93156,2024-02-15,Wrong Item
55931,2024-05-16,Wrong Item
91834,2024-06-26,Late Delivery
63846,2025-04-28,Wrong Item
296,2024-02-27,Wrong Item
25244,2024-01-27,Defective
12540,2025-12-06,Changed Mind
59627,2024-03-11,Defective
23270,2024-07-19,Late Delivery
44284,2025-12-12,Wrong Item
53249,2025-12-31,Changed Mind
74910,2025-06-23,Wrong Item
55197,2024-08-14,Wrong Item
16854,2024-06-15,Late Delivery
67434,2025-07-12,Wrong Item
13381,2026-01-05,Damaged
55796,2025-01-30,Changed Mind
33296,2025-09-29,Changed Mind
15614,2025-06-21,Damaged
53711,2024-06-25,Late Delivery
36353,2025-05-07,Wrong Item
92627,2024-03-22,Wrong Item
87888,2025-06-02,Changed Mind
84842,2025-08-15,Late Delivery
68794,2025-07-10,Late Delivery
12187,2024-04-09,Late Delivery
67428,2025-06-02,Wrong Item
40952,2024-08-03,Late Delivery
35876,2025-06-27,Damaged
45181,2025-02-18,Defective
14557,2025-02-28,Late Delivery
91526,2025-06-28,Defective
8843,2024-07-06,Wrong Item
63034,2024-05-21,Late Delivery
2547,2024-07-12,Changed Mind
69659,2024-12-12,Wrong Item
94497,2024-04-07,Damaged
18849,2025-04-07,Damaged
29175,2024-06-11,Defective
90161,2024-03-03,Defective
39775,2024-11-20,Changed Mind
44369,2024-03-31,Changed Mind
34740,2025-01-23,Damaged
1685,2025-04-04,Late Delivery
86022,2025-02-07,Damaged
65971,2025-12-19,Damaged
20416,2025-04-13,Changed Mind
62017,2025-06-11,Defective
72980,2024-01-17,Changed Mind
98959,2024-12-11,Changed Mind
83833,2025-05-03,Changed Mind
57653,2024-08-03,Damaged
44745,2024-06-26,Late Delivery
67882,2024-05-14,Damaged
21885,2024-05-09,Wrong Item
66487,2025-11-13,Changed Mind
85581,2024-02-18,Changed Mind
61520,2025-06-14,Wrong Item
28176,2024-06-26,Changed Mind
41017,2025-11-03,Changed Mind
43515,2025-03-10,Changed Mind
95652,2024-08-06,Wrong Item
57793,2024-03-12,Damaged
66695,2024-01-28,Changed Mind
30230,2025-09-20,Late Delivery
92281,2024-02-11,Wrong Item
70117,2025-11-14,Defective
47871,2024-03-02,Wrong Item
11590,2024-06-11,Damaged
72427,2024-03-01,Wrong Item
92998,2024-03-31,Defective
3739,2025-06-28,Late Delivery
11555,2024-04-16,Defective
10697,2024-04-02,Wrong Item
41293,2024-12-12,Defective
48001,2024-04-21,Wrong Item
7412,2025-12-25,Late Delivery
36564,2024-01-19,Late Delivery
77828,2024-11-22,Damaged
81351,2024-01-21,Late Delivery
23851,2025-11-25,Changed Mind
92092,2025-07-27,Defective
85547,2025-05-10,Defective
36857,2024-04-15,Wrong Item
9369,2024-10-31,Late Delivery
39668,2025-11-02,Damaged
84886,2024-03-06,Damaged
27902,2025-09-26,Damaged
28667,2025-06-06,Changed Mind
26786,2024-08-22,Late Delivery
31080,2024-06-26,Damaged
45470,2024-10-13,Changed Mind
14626,2024-07-17,Defective
51736,2024-02-24,Wrong Item
54343,2024-08-31,Late Delivery
13109,2025-08-30,Late Delivery
49334,2025-12-07,Defective
57771,2025-09-03,Late Delivery
68026,2024-03-08,Late Delivery
51973,2025-08-21,Late Delivery
86595,2025-05-06,Late Delivery
5159,2025-01-11,Changed Mind
5568,2025-03-10,Changed Mind
39700,2025-11-16,Wrong Item
20377,2024-11-30,Late Delivery
21504,2025-10-27,Defective
59195,2025-03-23,Damaged
94880,2025-07-29,Wrong Item
98183,2024-08-15,Damaged
22468,2025-09-06,Damaged
60308,2025-06-16,Late Delivery
73084,2024-01-26,Defective
46051,2024-10-08,Damaged
13660,2025-09-28,Damaged
23988,2024-10-23,Wrong Item
75620,2024-09-10,Defective
33018,2025-09-24,Defective
87935,2025-12-06,Damaged
5986,2024-03-27,Defective
47411,2024-02-28,Wrong Item
37087,2024-07-11,Wrong Item
99104,2024-12-26,Wrong Item
7795,2024-05-01,Late Delivery
65423,2024-10-24,Damaged
57324,2024-12-27,Defective
93045,2024-06-27,Wrong Item
4254,2024-09-19,Damaged
75115,2025-11-28,Damaged
47011,2024-11-30,Late Delivery
33243,2025-11-21,Defective
32016,2024-12-26,Defective
33295,2024-10-29,Wrong Item
74424,2025-04-14,Wrong Item
26212,2025-07-08,Damaged
19688,2024-12-16,Defective
162,2025-03-10,Defective
44372,2026-01-14,Wrong Item
41316,2025-10-02,Changed Mind
77026,2024-10-28,Damaged
3358,2025-06-29,Defective
75004,2025-09-13,Late Delivery
43674,2025-02-27,Late Delivery
31266,2025-03-01,Changed Mind
65439,2024-07-19,Wrong Item
77951,2024-07-22,Wrong Item
41220,2025-07-27,Wrong Item
2442,2025-01-29,Late Delivery
41650,2024-12-07,Wrong Item
72686,2025-10-21,Late Delivery
54207,2024-11-21,Changed Mind
16223,2025-02-19,Damaged
42135,2025-03-21,Defective
80513,2025-09-04,Changed Mind
55307,2025-02-26,Late Delivery
50793,2025-06-13,Changed Mind
82474,2025-01-15,Defective
24414,2025-12-14,Damaged
11942,2024-08-18,Defective
29977,2025-09-09,Late Delivery
14488,2025-09-17,Defective
90455,2025-05-27,Changed Mind
90087,2024-04-18,Wrong Item
47478,2025-03-30,Changed Mind
22231,2025-12-06,Late Delivery
28138,2025-11-23,Damaged
28442,2025-05-22,Defective
67409,2024-12-24,Damaged
90509,2025-02-16,Late Delivery
16817,2024-02-05,Defective
26744,2025-02-11,Changed Mind
86045,2025-06-29,Changed Mind
36842,2025-07-12,Late Delivery
63615,2024-11-26,Defective
29759,2025-07-04,Changed Mind
48272,2025-07-08,Late Delivery
33256,2024-06-30,Late Delivery
52070,2025-10-14,Damaged
67955,2025-01-23,Changed Mind
90756,2024-12-27,Defective
2392,2024-10-18,Changed Mind
93667,2024-05-02,Changed Mind
80057,2024-09-18,Changed Mind
90441,2025-08-14,Late Delivery
967,2024-02-25,Wrong Item
72130,2025-12-31,Wrong Item
80487,2025-09-23,Damaged
61146,2025-10-02,Changed Mind
54316,2024-09-21,Wrong Item
66850,2024-11-03,Damaged
54373,2025-08-06,Late Delivery
11669,2024-11-21,Changed Mind
8267,2024-09-08,Defective
34567,2024-07-09,Late Delivery
6072,2025-12-18,Damaged
74740,2025-01-16,Late Delivery
66289,2024-12-14,Defective
30709,2024-03-28,Late Delivery
11966,2024-10-06,Damaged
14005,2024-12-02,Defective
71068,2025-01-05,Defective
36074,2025-06-25,Late Delivery
48551,2024-04-28,Defective
64781,2024-05-27,Late Delivery
69449,2025-09-16,Changed Mind
57049,2025-11-10,Defective
32343,2024-09-29,Late Delivery
14371,2025-06-29,Changed Mind
60742,2025-10-30,Defective
91833,2024-09-01,Changed Mind
84538,2024-07-29,Defective
38199,2024-05-13,Damaged
96794,2025-09-27,Damaged
94558,2024-05-17,Late Delivery
3307,2025-05-09,Wrong Item
78287,2025-03-06,Damaged
85878,2025-10-19,Wrong Item
92317,2025-05-15,Changed Mind
82421,2025-02-09,Changed Mind
23336,2025-01-31,Wrong Item
66722,2024-07-13,Late Delivery
88979,2024-10-27,Defective
69955,2025-04-13,Wrong Item
25088,2025-08-20,Wrong Item
58869,2024-12-05,Wrong Item
20365,2025-06-05,Wrong Item
2969,2025-01-10,Wrong Item
49329,2025-01-05,Late Delivery
81136,2025-03-27,Damaged
78636,2026-01-06,Defective
33447,2024-11-03,Damaged
39208,2024-03-28,Wrong Item
73149,2024-12-25,Damaged
8385,2024-06-22,Late Delivery
26181,2024-06-25,Changed Mind
29239,2025-12-24,Damaged
76964,2025-07-09,Defective
48222,2024-06-19,Late Delivery
3786,2025-05-05,Changed Mind
46068,2025-03-11,Late Delivery
44527,2024-06-07,Wrong Item
63699,2024-02-17,Changed Mind
38036,2025-10-01,Defective
25454,2025-12-27,Changed Mind
70381,2024-06-25,Defective
30663,2024-12-20,Wrong Item
13696,2024-04-10,Defective
9455,2025-03-05,Late Delivery
82513,2025-02-22,Damaged
55341,2025-03-04,Late Delivery
76723,2025-05-13,Late Delivery
26331,2024-12-03,Changed Mind
36971,2024-04-23,Wrong Item
74903,2024-03-19,Damaged
10206,2025-09-29,Defective
60100,2025-09-07,Changed Mind
60895,2025-12-02,Wrong Item
20062,2025-07-24,Damaged
66340,2025-04-15,Late Delivery
30829,2025-07-08,Wrong Item
95716,2025-06-18,Wrong Item
51562,2025-03-15,Wrong Item
61067,2024-01-18,Late Delivery
82756,2024-10-16,Defective
17038,2024-09-19,Changed Mind
11762,2024-04-20,Defective
5958,2024-08-06,Damaged
19490,2025-11-06,Changed Mind
22380,2024-08-26,Damaged
45913,2025-08-23,Late Delivery
58281,2025-03-31,Defective
41693,2025-12-12,Wrong Item
60865,2025-06-01,Changed Mind
27852,2024-09-21,Wrong Item
19973,2025-12-17,Damaged
8814,2025-11-05,Wrong Item
1737,2025-11-05,Wrong Item
55054,2025-04-28,Late Delivery
53129,2025-01-08,Late Delivery
29947,2025-05-16,Defective
24507,2025-10-07,Damaged
98606,2025-06-29,Late Delivery
30511,2025-12-23,Late Delivery
17907,2025-03-07,Defective
47758,2024-03-02,Changed Mind
70303,2024-03-16,Defective
83451,2024-02-08,Wrong Item
71062,2025-10-07,Wrong Item
78365,2024-08-07,Late Delivery
9805,2025-05-13,Late Delivery
22368,2024-09-23,Defective
61784,2024-08-29,Defective
73395,2025-10-01,Damaged
7863,2025-06-17,Wrong Item
58889,2024-01-18,Defective
56475,2024-07-10,Changed Mind
38352,2025-06-17,Damaged
45622,2024-12-22,Defective
43609,2025-07-12,Late Delivery
48131,2024-08-25,Defective
1247,2025-08-04,Late Delivery
40718,2025-04-20,Late Delivery
34647,2025-07-28,Wrong Item
82828,2024-06-27,Wrong Item
95588,2025-11-07,Defective
95234,2024-03-06,Defective
85062,2025-10-19,Changed Mind
20363,2024-09-12,Damaged
10086,2025-10-07,Damaged
16436,2024-10-16,Defective
53480,2024-11-08,Wrong Item
64869,2025-01-09,Changed Mind
73401,2025-07-16,Damaged
15043,2025-08-26,Defective
89802,2024-10-28,Wrong Item
91212,2025-07-17,Wrong Item
45828,2024-11-22,Wrong Item
